age,education,occupation,relationship,sex,native-country,salary-class
58,10th,Craft-repair,Husband,Male,United-States,<=50K
58,10th,Craft-repair,Husband,Male,United-States,>50K
58,10th,Craft-repair,Husband,Male,United-States,>50K
59,10th,Craft-repair,Husband,Male,United-States,<=50K
59,10th,Craft-repair,Husband,Male,United-States,>50K
59,10th,Craft-repair,Husband,Male,United-States,>50K
59,10th,Craft-repair,Husband,Male,United-States,<=50K
32,10th,Craft-repair,Not-in-family,Male,United-States,<=50K
32,10th,Craft-repair,Not-in-family,Male,United-States,<=50K
32,10th,Craft-repair,Not-in-family,Male,United-States,<=50K
50,10th,Craft-repair,Not-in-family,Male,United-States,<=50K
50,10th,Craft-repair,Not-in-family,Male,United-States,<=50K
50,10th,Craft-repair,Not-in-family,Male,United-States,<=50K
22,10th,Craft-repair,Own-child,Male,United-States,<=50K
22,10th,Craft-repair,Own-child,Male,United-States,<=50K
22,10th,Craft-repair,Own-child,Male,United-States,<=50K
53,10th,Farming-fishing,Husband,Male,United-States,<=50K
53,10th,Farming-fishing,Husband,Male,United-States,<=50K
53,10th,Farming-fishing,Husband,Male,United-States,<=50K
17,10th,Farming-fishing,Own-child,Male,United-States,<=50K
17,10th,Farming-fishing,Own-child,Male,United-States,<=50K
17,10th,Farming-fishing,Own-child,Male,United-States,<=50K
17,10th,Farming-fishing,Own-child,Male,United-States,<=50K
18,10th,Farming-fishing,Own-child,Male,United-States,<=50K
18,10th,Farming-fishing,Own-child,Male,United-States,<=50K
18,10th,Farming-fishing,Own-child,Male,United-States,<=50K
28,10th,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
28,10th,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
28,10th,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
17,10th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,10th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,10th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,10th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,10th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,10th,Handlers-cleaners,Own-child,Male,United-States,<=50K
31,10th,Machine-op-inspct,Husband,Male,United-States,<=50K
31,10th,Machine-op-inspct,Husband,Male,United-States,<=50K
31,10th,Machine-op-inspct,Husband,Male,United-States,<=50K
39,10th,Machine-op-inspct,Husband,Male,United-States,<=50K
39,10th,Machine-op-inspct,Husband,Male,United-States,<=50K
39,10th,Machine-op-inspct,Husband,Male,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
17,10th,Other-service,Own-child,Female,United-States,<=50K
18,10th,Other-service,Own-child,Female,United-States,<=50K
18,10th,Other-service,Own-child,Female,United-States,<=50K
18,10th,Other-service,Own-child,Female,United-States,<=50K
18,10th,Other-service,Own-child,Female,United-States,<=50K
18,10th,Other-service,Own-child,Female,United-States,<=50K
34,10th,Other-service,Unmarried,Female,United-States,<=50K
34,10th,Other-service,Unmarried,Female,United-States,<=50K
34,10th,Other-service,Unmarried,Female,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Other-service,Own-child,Male,United-States,<=50K
18,10th,Other-service,Own-child,Male,United-States,<=50K
18,10th,Other-service,Own-child,Male,United-States,<=50K
18,10th,Other-service,Own-child,Male,United-States,<=50K
18,10th,Other-service,Own-child,Male,United-States,<=50K
18,10th,Other-service,Own-child,Male,United-States,<=50K
18,10th,Other-service,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Female,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
17,10th,Sales,Own-child,Male,United-States,<=50K
55,10th,Transport-moving,Husband,Male,United-States,<=50K
55,10th,Transport-moving,Husband,Male,United-States,<=50K
55,10th,Transport-moving,Husband,Male,United-States,<=50K
58,10th,Transport-moving,Husband,Male,United-States,<=50K
58,10th,Transport-moving,Husband,Male,United-States,>50K
58,10th,Transport-moving,Husband,Male,United-States,>50K
58,10th,Transport-moving,Husband,Male,United-States,<=50K
59,10th,Transport-moving,Husband,Male,United-States,>50K
59,10th,Transport-moving,Husband,Male,United-States,>50K
59,10th,Transport-moving,Husband,Male,United-States,>50K
59,10th,Transport-moving,Husband,Male,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
17,11th,?,Own-child,Female,United-States,<=50K
18,11th,?,Own-child,Female,United-States,<=50K
18,11th,?,Own-child,Female,United-States,<=50K
18,11th,?,Own-child,Female,United-States,<=50K
18,11th,?,Own-child,Female,United-States,<=50K
67,11th,?,Husband,Male,United-States,<=50K
67,11th,?,Husband,Male,United-States,<=50K
67,11th,?,Husband,Male,United-States,<=50K
17,11th,?,Own-child,Male,United-States,<=50K
17,11th,?,Own-child,Male,United-States,<=50K
17,11th,?,Own-child,Male,United-States,<=50K
17,11th,?,Own-child,Male,United-States,<=50K
17,11th,?,Own-child,Male,United-States,<=50K
17,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
18,11th,?,Own-child,Male,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Female,United-States,<=50K
18,11th,Adm-clerical,Own-child,Female,United-States,<=50K
18,11th,Adm-clerical,Own-child,Female,United-States,<=50K
18,11th,Adm-clerical,Own-child,Female,United-States,<=50K
18,11th,Adm-clerical,Own-child,Female,United-States,<=50K
18,11th,Adm-clerical,Own-child,Female,United-States,<=50K
45,11th,Adm-clerical,Unmarried,Female,United-States,<=50K
45,11th,Adm-clerical,Unmarried,Female,United-States,<=50K
45,11th,Adm-clerical,Unmarried,Female,United-States,<=50K
17,11th,Adm-clerical,Own-child,Male,United-States,<=50K
17,11th,Adm-clerical,Own-child,Male,United-States,<=50K
17,11th,Adm-clerical,Own-child,Male,United-States,<=50K
24,11th,Craft-repair,Husband,Male,United-States,<=50K
24,11th,Craft-repair,Husband,Male,United-States,>50K
24,11th,Craft-repair,Husband,Male,United-States,<=50K
27,11th,Craft-repair,Husband,Male,United-States,<=50K
27,11th,Craft-repair,Husband,Male,United-States,>50K
27,11th,Craft-repair,Husband,Male,United-States,<=50K
28,11th,Craft-repair,Husband,Male,United-States,>50K
28,11th,Craft-repair,Husband,Male,United-States,<=50K
28,11th,Craft-repair,Husband,Male,United-States,<=50K
30,11th,Craft-repair,Husband,Male,United-States,<=50K
30,11th,Craft-repair,Husband,Male,United-States,<=50K
30,11th,Craft-repair,Husband,Male,United-States,<=50K
30,11th,Craft-repair,Husband,Male,United-States,<=50K
30,11th,Craft-repair,Husband,Male,United-States,<=50K
31,11th,Craft-repair,Husband,Male,United-States,<=50K
31,11th,Craft-repair,Husband,Male,United-States,<=50K
31,11th,Craft-repair,Husband,Male,United-States,<=50K
35,11th,Craft-repair,Husband,Male,United-States,<=50K
35,11th,Craft-repair,Husband,Male,United-States,<=50K
35,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,<=50K
36,11th,Craft-repair,Husband,Male,United-States,>50K
37,11th,Craft-repair,Husband,Male,United-States,<=50K
37,11th,Craft-repair,Husband,Male,United-States,>50K
37,11th,Craft-repair,Husband,Male,United-States,<=50K
37,11th,Craft-repair,Husband,Male,United-States,<=50K
38,11th,Craft-repair,Husband,Male,United-States,<=50K
38,11th,Craft-repair,Husband,Male,United-States,<=50K
38,11th,Craft-repair,Husband,Male,United-States,>50K
38,11th,Craft-repair,Husband,Male,United-States,<=50K
38,11th,Craft-repair,Husband,Male,United-States,<=50K
53,11th,Craft-repair,Husband,Male,United-States,<=50K
53,11th,Craft-repair,Husband,Male,United-States,<=50K
53,11th,Craft-repair,Husband,Male,United-States,<=50K
56,11th,Craft-repair,Husband,Male,United-States,<=50K
56,11th,Craft-repair,Husband,Male,United-States,<=50K
56,11th,Craft-repair,Husband,Male,United-States,<=50K
59,11th,Craft-repair,Husband,Male,United-States,<=50K
59,11th,Craft-repair,Husband,Male,United-States,<=50K
59,11th,Craft-repair,Husband,Male,United-States,<=50K
64,11th,Craft-repair,Husband,Male,United-States,<=50K
64,11th,Craft-repair,Husband,Male,United-States,>50K
64,11th,Craft-repair,Husband,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
17,11th,Craft-repair,Own-child,Male,United-States,<=50K
18,11th,Craft-repair,Own-child,Male,United-States,<=50K
18,11th,Craft-repair,Own-child,Male,United-States,<=50K
18,11th,Craft-repair,Own-child,Male,United-States,<=50K
18,11th,Craft-repair,Own-child,Male,United-States,<=50K
18,11th,Craft-repair,Own-child,Male,United-States,<=50K
18,11th,Craft-repair,Own-child,Male,United-States,<=50K
22,11th,Craft-repair,Own-child,Male,United-States,<=50K
22,11th,Craft-repair,Own-child,Male,United-States,<=50K
22,11th,Craft-repair,Own-child,Male,United-States,<=50K
22,11th,Craft-repair,Own-child,Male,United-States,<=50K
35,11th,Farming-fishing,Husband,Male,United-States,<=50K
35,11th,Farming-fishing,Husband,Male,United-States,<=50K
35,11th,Farming-fishing,Husband,Male,United-States,<=50K
17,11th,Farming-fishing,Own-child,Male,United-States,<=50K
17,11th,Farming-fishing,Own-child,Male,United-States,<=50K
17,11th,Farming-fishing,Own-child,Male,United-States,<=50K
43,11th,Handlers-cleaners,Husband,Male,United-States,<=50K
43,11th,Handlers-cleaners,Husband,Male,United-States,<=50K
43,11th,Handlers-cleaners,Husband,Male,United-States,<=50K
18,11th,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
18,11th,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
18,11th,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
18,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
19,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
19,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
19,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
30,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
30,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
30,11th,Handlers-cleaners,Own-child,Male,United-States,<=50K
24,11th,Machine-op-inspct,Unmarried,Female,United-States,<=50K
24,11th,Machine-op-inspct,Unmarried,Female,United-States,<=50K
24,11th,Machine-op-inspct,Unmarried,Female,United-States,<=50K
48,11th,Other-service,Not-in-family,Female,United-States,<=50K
48,11th,Other-service,Not-in-family,Female,United-States,<=50K
48,11th,Other-service,Not-in-family,Female,United-States,<=50K
48,11th,Other-service,Not-in-family,Female,United-States,<=50K
17,11th,Other-service,Other-relative,Female,United-States,<=50K
17,11th,Other-service,Other-relative,Female,United-States,<=50K
17,11th,Other-service,Other-relative,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
17,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
18,11th,Other-service,Own-child,Female,United-States,<=50K
29,11th,Other-service,Unmarried,Female,United-States,<=50K
29,11th,Other-service,Unmarried,Female,United-States,<=50K
29,11th,Other-service,Unmarried,Female,United-States,<=50K
45,11th,Other-service,Wife,Female,United-States,<=50K
45,11th,Other-service,Wife,Female,United-States,<=50K
45,11th,Other-service,Wife,Female,United-States,<=50K
52,11th,Other-service,Husband,Male,United-States,<=50K
52,11th,Other-service,Husband,Male,United-States,<=50K
52,11th,Other-service,Husband,Male,United-States,<=50K
18,11th,Other-service,Other-relative,Male,United-States,<=50K
18,11th,Other-service,Other-relative,Male,United-States,<=50K
18,11th,Other-service,Other-relative,Male,United-States,<=50K
18,11th,Other-service,Other-relative,Male,United-States,<=50K
18,11th,Other-service,Other-relative,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
17,11th,Other-service,Own-child,Male,United-States,<=50K
