age,education,occupation,relationship,sex,native-country,salary-class
51,9th,Craft-repair,Husband,Male,United-States,<=50K
58,9th,Handlers-cleaners,Husband,Male,United-States,>50K
58,9th,Handlers-cleaners,Husband,Male,United-States,<=50K
58,9th,Handlers-cleaners,Husband,Male,United-States,<=50K
37,9th,Transport-moving,Husband,Male,United-States,<=50K
37,9th,Transport-moving,Husband,Male,United-States,<=50K
37,9th,Transport-moving,Husband,Male,United-States,>50K
60,Assoc-acdm,Adm-clerical,Husband,Male,United-States,>50K
60,Assoc-acdm,Adm-clerical,Husband,Male,United-States,<=50K
60,Assoc-acdm,Adm-clerical,Husband,Male,United-States,>50K
33,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
33,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
33,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
36,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
36,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
36,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
36,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
46,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
46,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
46,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
46,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
46,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
50,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
50,Assoc-acdm,Craft-repair,Husband,Male,United-States,>50K
50,Assoc-acdm,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-acdm,Craft-repair,Not-in-family,Male,United-States,<=50K
43,Assoc-acdm,Craft-repair,Not-in-family,Male,United-States,<=50K
43,Assoc-acdm,Craft-repair,Not-in-family,Male,United-States,<=50K
43,Assoc-acdm,Craft-repair,Not-in-family,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Husband,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Husband,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Husband,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Husband,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Husband,Male,United-States,<=50K
51,Assoc-acdm,Exec-managerial,Husband,Male,United-States,<=50K
51,Assoc-acdm,Exec-managerial,Husband,Male,United-States,>50K
51,Assoc-acdm,Exec-managerial,Husband,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Not-in-family,Male,United-States,<=50K
40,Assoc-acdm,Exec-managerial,Not-in-family,Male,United-States,>50K
40,Assoc-acdm,Exec-managerial,Not-in-family,Male,United-States,>50K
34,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
34,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
34,Assoc-acdm,Prof-specialty,Husband,Male,United-States,>50K
36,Assoc-acdm,Prof-specialty,Husband,Male,United-States,>50K
36,Assoc-acdm,Prof-specialty,Husband,Male,United-States,>50K
36,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
36,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
42,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
42,Assoc-acdm,Prof-specialty,Husband,Male,United-States,>50K
42,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
44,Assoc-acdm,Prof-specialty,Husband,Male,United-States,>50K
44,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
44,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
48,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
48,Assoc-acdm,Prof-specialty,Husband,Male,United-States,>50K
48,Assoc-acdm,Prof-specialty,Husband,Male,United-States,<=50K
29,Assoc-acdm,Sales,Husband,Male,United-States,>50K
29,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
29,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
31,Assoc-acdm,Sales,Husband,Male,United-States,>50K
31,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
31,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
37,Assoc-acdm,Sales,Husband,Male,United-States,>50K
37,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
37,Assoc-acdm,Sales,Husband,Male,United-States,>50K
37,Assoc-acdm,Sales,Husband,Male,United-States,>50K
37,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
40,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
40,Assoc-acdm,Sales,Husband,Male,United-States,>50K
40,Assoc-acdm,Sales,Husband,Male,United-States,>50K
40,Assoc-acdm,Sales,Husband,Male,United-States,>50K
42,Assoc-acdm,Sales,Husband,Male,United-States,>50K
42,Assoc-acdm,Sales,Husband,Male,United-States,>50K
42,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
43,Assoc-acdm,Sales,Husband,Male,United-States,>50K
43,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
43,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
51,Assoc-acdm,Sales,Husband,Male,United-States,>50K
51,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
51,Assoc-acdm,Sales,Husband,Male,United-States,>50K
51,Assoc-acdm,Sales,Husband,Male,United-States,>50K
51,Assoc-acdm,Sales,Husband,Male,United-States,>50K
51,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
54,Assoc-acdm,Sales,Husband,Male,United-States,>50K
54,Assoc-acdm,Sales,Husband,Male,United-States,<=50K
54,Assoc-acdm,Sales,Husband,Male,United-States,>50K
31,Assoc-acdm,Tech-support,Husband,Male,United-States,<=50K
31,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
31,Assoc-acdm,Tech-support,Husband,Male,United-States,<=50K
40,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
40,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
40,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
40,Assoc-acdm,Tech-support,Husband,Male,United-States,<=50K
41,Assoc-acdm,Tech-support,Husband,Male,United-States,<=50K
41,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
41,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
41,Assoc-acdm,Tech-support,Husband,Male,United-States,>50K
37,Assoc-voc,Adm-clerical,Husband,Male,United-States,>50K
37,Assoc-voc,Adm-clerical,Husband,Male,United-States,>50K
37,Assoc-voc,Adm-clerical,Husband,Male,United-States,<=50K
37,Assoc-voc,Adm-clerical,Husband,Male,United-States,<=50K
37,Assoc-voc,Adm-clerical,Husband,Male,United-States,<=50K
46,Assoc-voc,Adm-clerical,Husband,Male,United-States,<=50K
46,Assoc-voc,Adm-clerical,Husband,Male,United-States,>50K
46,Assoc-voc,Adm-clerical,Husband,Male,United-States,>50K
29,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
29,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
29,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
29,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
29,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
31,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
31,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
31,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
31,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
31,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
32,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
32,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
32,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
32,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
32,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
32,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
33,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
33,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
33,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
34,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
35,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
35,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
35,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
37,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
38,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
39,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
40,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
43,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
44,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
45,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
45,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
45,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
45,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
45,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
46,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
46,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
46,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
46,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
46,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
46,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
47,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
47,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
47,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
48,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
48,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
48,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
48,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
48,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
48,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
49,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
49,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
49,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
49,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
49,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
51,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
51,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
51,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
52,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
52,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
52,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
52,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
52,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
58,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
58,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
58,Assoc-voc,Craft-repair,Husband,Male,United-States,<=50K
58,Assoc-voc,Craft-repair,Husband,Male,United-States,>50K
30,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
30,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
30,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
36,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
36,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
36,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
38,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
38,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
38,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
38,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
41,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
41,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
41,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
41,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
42,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
42,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
42,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
43,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
43,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
43,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
43,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
44,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
44,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
44,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
46,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
46,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
46,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
46,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
52,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
52,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
52,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
52,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
52,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
53,Assoc-voc,Exec-managerial,Husband,Male,United-States,>50K
53,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
53,Assoc-voc,Exec-managerial,Husband,Male,United-States,<=50K
29,Assoc-voc,Farming-fishing,Husband,Male,United-States,>50K
29,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
29,Assoc-voc,Farming-fishing,Husband,Male,United-States,>50K
29,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
36,Assoc-voc,Farming-fishing,Husband,Male,United-States,>50K
36,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
36,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
41,Assoc-voc,Farming-fishing,Husband,Male,United-States,>50K
41,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
41,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
45,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
45,Assoc-voc,Farming-fishing,Husband,Male,United-States,>50K
45,Assoc-voc,Farming-fishing,Husband,Male,United-States,<=50K
29,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,<=50K
29,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,<=50K
29,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,<=50K
29,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,>50K
38,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,>50K
38,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,<=50K
38,Assoc-voc,Machine-op-inspct,Husband,Male,United-States,>50K
35,Assoc-voc,Prof-specialty,Unmarried,Female,United-States,>50K
35,Assoc-voc,Prof-specialty,Unmarried,Female,United-States,<=50K
35,Assoc-voc,Prof-specialty,Unmarried,Female,United-States,<=50K
40,Assoc-voc,Prof-specialty,Wife,Female,United-States,>50K
40,Assoc-voc,Prof-specialty,Wife,Female,United-States,<=50K
40,Assoc-voc,Prof-specialty,Wife,Female,United-States,>50K
30,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
30,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
30,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
30,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
33,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
33,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
33,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
40,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
40,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
40,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
40,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
42,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
42,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
42,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
42,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
45,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
45,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
45,Assoc-voc,Prof-specialty,Husband,Male,United-States,>50K
45,Assoc-voc,Prof-specialty,Husband,Male,United-States,<=50K
45,Assoc-voc,Protective-serv,Husband,Male,United-States,<=50K
45,Assoc-voc,Protective-serv,Husband,Male,United-States,<=50K
45,Assoc-voc,Protective-serv,Husband,Male,United-States,<=50K
45,Assoc-voc,Protective-serv,Husband,Male,United-States,>50K
30,Assoc-voc,Sales,Husband,Male,United-States,>50K
30,Assoc-voc,Sales,Husband,Male,United-States,<=50K
30,Assoc-voc,Sales,Husband,Male,United-States,<=50K
36,Assoc-voc,Sales,Husband,Male,United-States,>50K
36,Assoc-voc,Sales,Husband,Male,United-States,<=50K
36,Assoc-voc,Sales,Husband,Male,United-States,<=50K
37,Assoc-voc,Sales,Husband,Male,United-States,>50K
37,Assoc-voc,Sales,Husband,Male,United-States,>50K
37,Assoc-voc,Sales,Husband,Male,United-States,<=50K
38,Assoc-voc,Sales,Husband,Male,United-States,>50K
38,Assoc-voc,Sales,Husband,Male,United-States,<=50K
38,Assoc-voc,Sales,Husband,Male,United-States,<=50K
41,Assoc-voc,Sales,Husband,Male,United-States,<=50K
41,Assoc-voc,Sales,Husband,Male,United-States,>50K
41,Assoc-voc,Sales,Husband,Male,United-States,>50K
32,Assoc-voc,Tech-support,Husband,Male,United-States,<=50K
32,Assoc-voc,Tech-support,Husband,Male,United-States,<=50K
32,Assoc-voc,Tech-support,Husband,Male,United-States,>50K
33,Assoc-voc,Tech-support,Husband,Male,United-States,<=50K
33,Assoc-voc,Tech-support,Husband,Male,United-States,>50K
33,Assoc-voc,Tech-support,Husband,Male,United-States,<=50K
29,Assoc-voc,Tech-support,Not-in-family,Male,United-States,<=50K
29,Assoc-voc,Tech-support,Not-in-family,Male,United-States,<=50K
29,Assoc-voc,Tech-support,Not-in-family,Male,United-States,>50K
32,Assoc-voc,Transport-moving,Husband,Male,United-States,<=50K
32,Assoc-voc,Transport-moving,Husband,Male,United-States,>50K
32,Assoc-voc,Transport-moving,Husband,Male,United-States,>50K
26,Bachelors,?,Wife,Female,United-States,<=50K
26,Bachelors,?,Wife,Female,United-States,<=50K
26,Bachelors,?,Wife,Female,United-States,>50K
48,Bachelors,?,Husband,Male,United-States,<=50K
48,Bachelors,?,Husband,Male,United-States,>50K
48,Bachelors,?,Husband,Male,United-States,>50K
59,Bachelors,?,Husband,Male,United-States,>50K
59,Bachelors,?,Husband,Male,United-States,<=50K
59,Bachelors,?,Husband,Male,United-States,>50K
60,Bachelors,?,Husband,Male,United-States,>50K
60,Bachelors,?,Husband,Male,United-States,<=50K
