age,education,occupation,relationship,sex,native-country,salary-class
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
41,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
42,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
43,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
44,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,<=50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
45,Bachelors,Exec-managerial,Husband,Male,United-States,>50K
